KEYWORD:INFOSEC
1654	437513705          8	0.00	0.00
1655	261819883          6	0.00	0.00
1656	3871722988         16	0.00	0.00
1657	492490665          5	0.00	0.00
1658	148707924          5	0.00	0.00
1659	3687259642         2	0.00	0.00
1660	23625211           4	0.00	0.00
1661	203169277          3	0.00	0.00
1662	78016000           2	0.00	0.00
1663	91147778           6	0.00	0.00
1664	122752517          5	0.00	0.00
1665	376200768          7	0.00	0.00
1666	4529503756         14	0.00	0.00
1667	2817502736         3	0.00	0.00
1668	402295384          3	0.00	0.00
1669	1608740100         2	0.00	0.00
1670	56643102           2	0.00	0.00
1671	481525285          7	0.00	0.00
1672	1621691942         5	0.00	0.00
1673	1447136808         2	0.00	0.00
1674	235081257          26	0.00	0.00
1675	138526255          3	0.00	0.00
1676	246779440          2	0.00	0.00
1677	1165102646         3	0.00	0.00
1678	79539767           4	0.00	0.00
1679	18452026           7	0.00	0.00
1680	175951419          2	0.00	0.00
1681	162061885          9	0.00	0.00
1682	2264624702         2	0.00	0.00
1683	283192898          6	0.00	0.00
1684	498777674          2	0.00	0.00
1685	185204300          4	0.00	0.00
1686	2622959185         4	0.00	0.00
1687	3189653075         4	0.00	0.00
1688	109932116          3	0.00	0.00
1689	99077391           10	0.00	0.00
1690	2472734300         3	0.00	0.00
1691	472845917          2	0.00	0.00
1692	14224993           5	0.00	0.00
1693	3861958587         3	0.00	0.00
1694	2505256554         5	0.00	0.00
1695	1414872684         2	0.00	0.00
1696	821393342          3	0.00	0.00
1697	22683217           10	0.00	0.00
1698	2336411256         7	0.00	0.00
1699	3168640634         14	0.00	0.00
1700	91840123           2	0.00	0.00
1701	16080380           3	0.00	0.00
1702	157904517          3	0.00	0.00
1703	18640520           2	0.00	0.00
1704	15179401           7	0.00	0.00
1705	2332319376         3	0.00	0.00
1706	2815200914         8	0.00	0.00
1707	3346390678         5	0.00	0.00
1708	883330712          2	0.00	0.00
1709	266409924          4	0.00	0.00
1710	14569114           2	0.00	0.00
1711	2949094808         10	0.00	0.00
1712	2917850519         6	0.00	0.00
1713	18955943           7	0.00	0.00
1714	110309034          11	0.00	0.00
1715	122548168          2	0.00	0.00
1716	110128820          2	0.00	0.00
1717	400661109          2	0.00	0.00
1718	1146474176         2	0.00	0.00
1719	3945969195         2	0.00	0.00
1720	138432194          8	0.00	0.00
1721	849550284          3	0.00	0.00
1722	4050439879         4	0.00	0.00
1723	2328174282         2	0.00	0.00
1724	469545592          5	0.00	0.00
1725	107158819          7	0.00	0.00
1726	260337370          10	0.00	0.00
1727	948976765          8	0.00	0.00
1728	1157398236         5	0.00	0.00
1729	158356091          2	0.00	0.00
1730	523116261          2	0.00	0.00
1731	179113702          6	0.00	0.00
1732	4172472040         4	0.00	0.00
1733	3130781417         3	0.00	0.00
1734	460287723          2	0.00	0.00
1735	140525292          2	0.00	0.00
1736	2205454063         16	0.00	0.00
1737	1218326256         8	0.00	0.00
1738	65949953           3	0.00	0.00
1739	1976164082         3	0.00	0.00
1740	4776972022         2	0.00	0.00
1741	1900928762         2	0.00	0.00
1742	72441596           4	0.00	0.00
1743	15740671           2	0.00	0.00
1744	127385346          11	0.00	0.00
1745	130600708          3	0.00	0.00
1746	324095750          4	0.00	0.00
1747	2849259272         5	0.00	0.00
1748	238071562          3	0.00	0.00
1749	17895180           4	0.00	0.00
1750	20643598           2	0.00	0.00
1751	1605693206         5	0.00	0.00
1752	203214617          2	0.00	0.00
1753	822787866          4	0.00	0.00
1754	10825502           2	0.00	0.00
1755	256547461          2	0.00	0.00
1756	1067384611         3	0.00	0.00
1757	398282532          5	0.00	0.00
1758	3214683941         26	0.00	0.00
1759	3422883623         3	0.00	0.00
1760	23990056           11	0.00	0.00
1761	21573419           8	0.00	0.00
1762	405499692          5	0.00	0.00
1763	91180846           4	0.00	0.00
1764	3301954360         4	0.00	0.00
1765	2797342512         6	0.00	0.00
1766	3439484728         2	0.00	0.00
1767	606330408          20	0.00	0.00
1768	140795711          4	0.00	0.00
1769	2291760961         15	0.00	0.00
1770	2283945799         4	0.00	0.00
1771	17125192           3	0.00	0.00
1772	503570249          2	0.00	0.00
1773	15757132           5	0.00	0.00
1774	11099982           4	0.00	0.00
1775	3064950609         3	0.00	0.00
1776	1389027157         4	0.00	0.00
1777	4469747542         11	0.00	0.00
1778	25292632           13	0.00	0.00
1779	120864602          4	0.00	0.00
1780	42004547           4	0.00	0.00
1781	48664421           7	0.00	0.00
1782	92776739           2	0.00	0.00
1783	47812463           4	0.00	0.00
1784	17551218           7	0.00	0.00
1785	5476212            7	0.00	0.00
1786	198299511          3	0.00	0.00
1787	630722427          9	0.00	0.00
1788	1122502634         4	0.00	0.00
1789	2221699733         7	0.00	0.00
1790	771489667          2	0.00	0.00
1791	63102855           6	0.00	0.00
1792	1470050185         3	0.00	0.00
1793	292237196          3	0.00	0.00
1794	385847731          3	0.00	0.00
1795	14311405           3	0.00	0.00
1796	18255761           5	0.00	0.00
1797	262049683          4	0.00	0.00
1798	2750599063         8	0.00	0.00
1799	1242726300         2	0.00	0.00
1800	51026586           5	0.00	0.00
1801	2996387744         2	0.00	0.00
1802	270552993          5	0.00	0.00
1803	77471651           2	0.00	0.00
1804	2498916260         2	0.00	0.00
1805	186429349          3	0.00	0.00
1806	16228337           4	0.00	0.00
1807	88084396           8	0.00	0.00
1808	2264638368         2	0.00	0.00
1809	20729779           6	0.00	0.00
1810	170355817          3	0.00	0.00
1811	2532458075         8	0.00	0.00
1812	54289055           10	0.00	0.00
1813	2923147208         10	0.00	0.00
1814	4611968969         13	0.00	0.00
1815	14365346           4	0.00	0.00
1816	3668045775         3	0.00	0.00
1817	169213944          5	0.00	0.00
1818	21967993           8	0.00	0.00
1819	432783321          6	0.00	0.00
1820	14454749           2	0.00	0.00
1821	244018146          2	0.00	0.00
1822	13477092           2	0.00	0.00
1823	377716712          2	0.00	0.00
1824	1921019881         6	0.00	0.00
1825	61702125           6	0.00	0.00
1826	239472632          2	0.00	0.00
1827	3425030140         10	0.00	0.00
1828	2980622333         13	0.00	0.00
1829	161656831          4	0.00	0.00
